"Date","Price","Open","High","Low","Change %"
"Apr 14, 2013","99.52","97.80","99.70","95.95","1.14%"
"Apr 07, 2013","98.40","97.86","99.96","97.85","0.89%"
"Mar 31, 2013","97.53","94.19","97.84","92.56","3.51%"
"Mar 24, 2013","94.22","94.34","94.99","93.56","-0.32%"
"Mar 17, 2013","94.52","94.11","96.14","94.05","-0.80%"
"Mar 10, 2013","95.28","95.98","96.75","95.09","-0.78%"
"Mar 03, 2013","96.03","93.57","96.55","92.90","2.61%"
"Feb 24, 2013","93.59","93.99","94.79","90.95","0.19%"
"Feb 17, 2013","93.41","93.65","94.22","92.76","-0.12%"
"Feb 10, 2013","93.52","92.83","94.45","92.21","0.90%"
"Feb 03, 2013","92.69","92.82","94.08","91.96","-0.03%"
"Jan 27, 2013","92.72","90.90","92.97","90.30","1.98%"
"Jan 20, 2013","90.92","89.96","91.20","88.03","0.93%"
"Jan 13, 2013","90.08","89.24","90.22","87.77","1.01%"
"Jan 06, 2013","89.18","88.17","89.45","86.81","1.17%"
"Dec 30, 2012","88.15","85.78","88.43","85.68","2.48%"
"Dec 23, 2012","86.02","84.21","86.64","84.20","2.13%"
"Dec 16, 2012","84.23","84.35","84.64","83.58","0.90%"
"Dec 09, 2012","83.48","82.35","83.97","82.09","1.21%"
"Dec 02, 2012","82.48","82.35","82.84","81.69","0.00%"
"Nov 25, 2012","82.48","82.39","82.77","81.67","0.07%"
"Nov 18, 2012","82.42","81.26","82.83","81.06","1.38%"
"Nov 11, 2012","81.30","79.46","81.49","79.18","2.26%"
"Nov 04, 2012","79.50","80.27","80.58","79.06","-1.21%"
