"Date","Price","Open","High","Low","Change %"
"Apr 08, 2012","1.3077","1.3102","1.3215","1.3034","-0.15%"
"Apr 01, 2012","1.3096","1.3360","1.3382","1.3035","-1.86%"
"Mar 25, 2012","1.3344","1.3272","1.3386","1.3191","0.53%"
"Mar 18, 2012","1.3273","1.3181","1.3295","1.3135","0.74%"
"Mar 11, 2012","1.3175","1.3112","1.3193","1.3004","0.47%"
"Mar 04, 2012","1.3114","1.3190","1.3291","1.3096","-0.67%"
"Feb 26, 2012","1.3203","1.3466","1.3487","1.3188","-1.89%"
"Feb 19, 2012","1.3457","1.3187","1.3489","1.3175","2.32%"
"Feb 12, 2012","1.3152","1.3207","1.3283","1.2973","-0.17%"
"Feb 05, 2012","1.3175","1.3113","1.3323","1.3028","0.24%"
"Jan 29, 2012","1.3144","1.3224","1.3230","1.3024","-0.62%"
"Jan 22, 2012","1.3226","1.2872","1.3230","1.2872","2.23%"
"Jan 15, 2012","1.2938","1.2637","1.2986","1.2624","2.06%"
"Jan 08, 2012","1.2677","1.2691","1.2879","1.2624","-0.35%"
"Jan 01, 2012","1.2721","1.2938","1.3077","1.2696","-1.75%"
"Dec 25, 2011","1.2948","1.3047","1.3085","1.2858","-0.73%"
"Dec 18, 2011","1.3043","1.3045","1.3199","1.2982","0.06%"
"Dec 11, 2011","1.3035","1.3384","1.3388","1.2947","-2.54%"
"Dec 04, 2011","1.3375","1.3438","1.3489","1.3283","-0.21%"
"Nov 27, 2011","1.3403","1.3318","1.3549","1.3258","1.28%"
"Nov 20, 2011","1.3234","1.3506","1.3569","1.3211","-2.04%"
"Nov 13, 2011","1.3510","1.3807","1.3813","1.3422","-1.76%"
"Nov 06, 2011","1.3752","1.3838","1.3861","1.3483","-0.32%"
"Oct 30, 2011","1.3796","1.4150","1.4171","1.3610","-2.49%"
