"Date","Price","Open","High","Low","Change %"
"Mar 27, 2016","0.9575","0.9761","0.9787","0.9548","-2.06%"
"Mar 20, 2016","0.9776","0.9699","0.9791","0.9676","0.76%"
"Mar 13, 2016","0.9702","0.9821","0.9920","0.9652","-1.36%"
"Mar 06, 2016","0.9836","0.9936","1.0099","0.9805","-1.04%"
"Feb 28, 2016","0.9939","0.9965","1.0043","0.9879","-0.29%"
"Feb 21, 2016","0.9968","0.9899","1.0011","0.9853","0.66%"
"Feb 14, 2016","0.9903","0.9765","0.9974","0.9754","1.33%"
"Feb 07, 2016","0.9773","0.9914","0.9979","0.9663","-1.38%"
"Jan 31, 2016","0.9910","1.0226","1.0254","0.9885","-3.15%"
"Jan 24, 2016","1.0232","1.0155","1.0262","1.0112","0.70%"
"Jan 17, 2016","1.0161","1.0023","1.0173","0.9991","1.36%"
"Jan 10, 2016","1.0025","0.9948","1.0113","0.9882","0.74%"
"Jan 03, 2016","0.9951","1.0002","1.0131","0.9922","-0.64%"
"Dec 27, 2015","1.0015","0.9878","1.0036","0.9856","1.41%"
"Dec 20, 2015","0.9876","0.9926","0.9973","0.9794","-0.54%"
"Dec 13, 2015","0.9930","0.9827","0.9998","0.9789","0.98%"
"Dec 06, 2015","0.9834","0.9977","1.0038","0.9804","-1.35%"
"Nov 29, 2015","0.9969","1.0301","1.0324","0.9875","-3.29%"
"Nov 22, 2015","1.0308","1.0182","1.0335","1.0145","1.19%"
"Nov 15, 2015","1.0187","1.0056","1.0224","1.0045","1.19%"
"Nov 08, 2015","1.0067","1.0057","1.0101","0.9991","-0.02%"
"Nov 01, 2015","1.0069","0.9876","1.0083","0.9836","1.91%"
"Oct 25, 2015","0.9880","0.9779","0.9965","0.9757","0.95%"
"Oct 18, 2015","0.9787","0.9529","0.9804","0.9491","2.64%"
"Oct 11, 2015","0.9535","0.9606","0.9646","0.9474","-0.82%"
"Oct 04, 2015","0.9614","0.9703","0.9770","0.9583","-1.00%"
"Sep 27, 2015","0.9711","0.9779","0.9816","0.9642","-0.76%"
"Sep 20, 2015","0.9785","0.9678","0.9845","0.9639","1.04%"
"Sep 13, 2015","0.9684","0.9700","0.9763","0.9524","-0.05%"
"Sep 06, 2015","0.9689","0.9716","0.9827","0.9678","-0.31%"
"Aug 30, 2015","0.9719","0.9626","0.9778","0.9570","0.98%"
"Aug 23, 2015","0.9625","0.9476","0.9677","0.9254","1.67%"
"Aug 16, 2015","0.9467","0.9757","0.9798","0.9457","-2.99%"
"Aug 09, 2015","0.9759","0.9806","0.9906","0.9675","-0.80%"
"Aug 02, 2015","0.9838","0.9660","0.9890","0.9646","1.84%"
"Jul 26, 2015","0.9660","0.9620","0.9725","0.9533","0.30%"
"Jul 19, 2015","0.9631","0.9613","0.9659","0.9528","0.16%"
"Jul 12, 2015","0.9616","0.9396","0.9628","0.9367","2.39%"
"Jul 05, 2015","0.9392","0.9432","0.9519","0.9332","-0.15%"
"Jun 28, 2015","0.9406","0.9409","0.9508","0.9243","0.81%"
"Jun 21, 2015","0.9330","0.9167","0.9418","0.9154","1.68%"
"Jun 14, 2015","0.9176","0.9291","0.9385","0.9147","-1.24%"
"Jun 07, 2015","0.9291","0.9407","0.9431","0.9227","-1.10%"
"May 31, 2015","0.9394","0.9402","0.9507","0.9279","-0.10%"
"May 24, 2015","0.9403","0.9432","0.9546","0.9344","-0.40%"
"May 17, 2015","0.9441","0.9144","0.9461","0.9144","3.07%"
"May 10, 2015","0.9160","0.9315","0.9361","0.9075","-1.60%"
"May 03, 2015","0.9309","0.9331","0.9414","0.9066","-0.18%"
"Apr 26, 2015","0.9326","0.9529","0.9599","0.9273","-2.25%"
"Apr 19, 2015","0.9541","0.9509","0.9719","0.9495","0.23%"
"Apr 12, 2015","0.9519","0.9802","0.9866","0.9493","-2.80%"
"Apr 05, 2015","0.9793","0.9504","0.9839","0.9494","2.88%"
"Mar 29, 2015","0.9519","0.9613","0.9758","0.9479","-0.98%"
"Mar 22, 2015","0.9613","0.9745","0.9813","0.9485","-1.45%"
"Mar 15, 2015","0.9754","1.0055","1.0093","0.9628","-2.94%"
"Mar 08, 2015","1.0049","0.9859","1.0129","0.9818","1.90%"
"Mar 01, 2015","0.9862","0.9542","0.9863","0.9529","3.45%"
"Feb 22, 2015","0.9533","0.9386","0.9549","0.9386","1.34%"
"Feb 15, 2015","0.9407","0.9314","0.9537","0.9279","0.89%"
"Feb 08, 2015","0.9324","0.9272","0.9339","0.9195","0.76%"
"Feb 01, 2015","0.9254","0.9214","0.9348","0.9172","0.47%"
"Jan 25, 2015","0.9211","0.8808","0.9294","0.8767","4.58%"
"Jan 18, 2015","0.8808","0.8588","0.8842","0.8504","2.72%"
"Jan 11, 2015","0.8575","1.0144","1.0243","0.7363","-15.45%"
"Jan 04, 2015","1.0142","1.0015","1.0218","1.0010","1.29%"
"Dec 28, 2014","1.0013","0.9871","1.0016","0.9844","1.37%"
"Dec 21, 2014","0.9878","0.9842","0.9888","0.9795","0.43%"
"Dec 14, 2014","0.9836","0.9639","0.9849","0.9554","2.02%"
"Dec 07, 2014","0.9641","0.9788","0.9819","0.9617","-1.47%"
"Nov 30, 2014","0.9785","0.9659","0.9801","0.9615","1.33%"
"Nov 23, 2014","0.9657","0.9708","0.9734","0.9596","-0.38%"
"Nov 16, 2014","0.9694","0.9585","0.9710","0.9532","1.10%"
"Nov 09, 2014","0.9589","0.9657","0.9705","0.9577","-0.71%"
"Nov 02, 2014","0.9658","0.9639","0.9742","0.9580","0.29%"
"Oct 26, 2014","0.9630","0.9503","0.9664","0.9441","1.16%"
"Oct 19, 2014","0.9520","0.9465","0.9560","0.9397","0.59%"
"Oct 12, 2014","0.9464","0.9557","0.9575","0.9359","-1.17%"
"Oct 05, 2014","0.9576","0.9683","0.9692","0.9469","-1.06%"
"Sep 28, 2014","0.9679","0.9504","0.9684","0.9488","1.71%"
"Sep 21, 2014","0.9516","0.9410","0.9522","0.9353","1.13%"
"Sep 14, 2014","0.9410","0.9332","0.9434","0.9299","0.79%"
"Sep 07, 2014","0.9336","0.9316","0.9397","0.9304","0.26%"
"Aug 31, 2014","0.9312","0.9184","0.9337","0.9173","1.40%"
"Aug 24, 2014","0.9183","0.9156","0.9186","0.9124","0.47%"
"Aug 17, 2014","0.9140","0.9033","0.9155","0.9026","1.29%"
"Aug 10, 2014","0.9024","0.9054","0.9104","0.9022","-0.31%"
"Aug 03, 2014","0.9052","0.9056","0.9115","0.9032","-0.09%"
"Jul 27, 2014","0.9060","0.9044","0.9107","0.9031","0.12%"
"Jul 20, 2014","0.9049","0.8982","0.9052","0.8970","0.67%"
"Jul 13, 2014","0.8989","0.8929","0.9004","0.8898","0.69%"
"Jul 06, 2014","0.8927","0.8941","0.8961","0.8900","-0.17%"
