"Date","Price","Open","High","Low","Change %"
"Mar 20, 2014","141.09","141.50","141.75","140.74","-0.34%"
"Mar 19, 2014","141.57","141.32","141.94","141.01","0.16%"
"Mar 18, 2014","141.34","141.65","142.00","140.70","-0.25%"
"Mar 17, 2014","141.69","140.96","142.01","140.64","0.47%"
"Mar 14, 2014","141.03","141.22","141.53","140.40","-0.16%"
"Mar 13, 2014","141.25","142.85","143.41","140.65","-1.13%"
"Mar 12, 2014","142.87","142.75","143.00","142.18","0.06%"
"Mar 11, 2014","142.78","143.26","143.47","142.58","-0.36%"
"Mar 10, 2014","143.30","143.26","143.62","142.59","-0.02%"
"Mar 07, 2014","143.33","142.81","143.85","142.48","0.33%"
"Mar 06, 2014","142.86","140.47","142.94","140.41","1.68%"
"Mar 05, 2014","140.50","140.44","140.80","140.12","0.02%"
"Mar 04, 2014","140.47","139.29","140.55","139.22","0.81%"
"Mar 03, 2014","139.34","139.96","140.08","139.09","-0.83%"
"Feb 28, 2014","140.51","139.96","141.12","139.06","0.36%"
"Feb 27, 2014","140.01","140.10","140.25","138.74","-0.09%"
"Feb 26, 2014","140.13","140.48","140.81","139.59","-0.28%"
"Feb 25, 2014","140.53","140.73","140.99","140.08","-0.20%"
"Feb 24, 2014","140.81","140.83","141.08","140.29","-0.04%"
"Feb 21, 2014","140.87","140.29","141.31","140.23","0.41%"
"Feb 20, 2014","140.29","140.46","140.62","139.18","-0.16%"
"Feb 19, 2014","140.52","140.79","140.95","139.95","-0.23%"
"Feb 18, 2014","140.84","139.69","141.07","139.50","0.81%"
"Feb 17, 2014","139.71","139.28","139.82","138.90","0.23%"
"Feb 14, 2014","139.39","139.73","140.12","138.95","-0.28%"
"Feb 13, 2014","139.78","139.35","139.96","138.82","0.28%"
"Feb 12, 2014","139.39","139.96","140.07","138.61","-0.42%"
"Feb 11, 2014","139.98","139.51","140.31","139.23","0.31%"
"Feb 10, 2014","139.55","139.44","139.85","139.12","0.01%"
"Feb 07, 2014","139.54","138.71","139.60","137.75","0.56%"
"Feb 06, 2014","138.76","137.27","138.88","136.71","1.06%"
"Feb 05, 2014","137.31","137.40","137.56","136.50","-0.09%"
"Feb 04, 2014","137.43","136.57","137.46","136.19","0.61%"
"Feb 03, 2014","136.59","137.70","138.13","136.31","-0.75%"
"Jan 31, 2014","137.62","139.21","139.51","137.45","-1.17%"
"Jan 30, 2014","139.25","139.73","139.99","138.85","-0.37%"
"Jan 29, 2014","139.77","140.70","141.29","139.01","-0.69%"
"Jan 28, 2014","140.74","140.17","141.00","140.08","0.39%"
"Jan 27, 2014","140.20","139.85","140.74","139.16","0.20%"
"Jan 24, 2014","139.92","141.39","141.81","139.70","-1.06%"
"Jan 23, 2014","141.42","141.57","142.45","140.99","-0.12%"
"Jan 22, 2014","141.59","141.41","141.85","141.02","0.08%"
"Jan 21, 2014","141.47","141.14","141.91","140.99","0.20%"
"Jan 20, 2014","141.19","141.22","141.42","140.28","-0.04%"
"Jan 17, 2014","141.25","142.10","142.22","140.91","-0.64%"
"Jan 16, 2014","142.16","142.21","142.93","141.64","-0.06%"
"Jan 15, 2014","142.25","142.52","142.65","141.74","-0.22%"
"Jan 14, 2014","142.56","140.76","142.66","140.71","1.24%"
"Jan 13, 2014","140.82","142.28","142.39","140.45","-1.09%"
"Jan 10, 2014","142.37","142.62","143.50","142.00","-0.19%"
"Jan 09, 2014","142.64","142.32","143.06","141.99","0.20%"
"Jan 08, 2014","142.35","142.39","143.19","142.04","-0.07%"
"Jan 07, 2014","142.45","142.00","142.63","141.90","0.30%"
"Jan 06, 2014","142.03","142.44","142.78","141.46","-0.32%"
"Jan 03, 2014","142.49","143.21","143.38","141.91","-0.52%"
"Jan 02, 2014","143.24","144.71","145.14","142.78","-1.04%"
