"Date","Price","Open","High","Low","Change %"
"Apr 28, 2011","2.0725","2.0707","2.0866","2.0667","-0.06%"
"Apr 27, 2011","2.0737","2.0415","2.0737","2.0355","1.44%"
"Apr 26, 2011","2.0442","2.0611","2.0659","2.0399","-0.97%"
"Apr 25, 2011","2.0642","2.0575","2.0665","2.0529","0.27%"
"Apr 22, 2011","2.0586","2.0604","2.0672","2.0528","-0.20%"
"Apr 21, 2011","2.0627","2.0576","2.0715","2.0459","0.19%"
"Apr 20, 2011","2.0587","2.0657","2.0711","2.0403","-0.47%"
"Apr 19, 2011","2.0685","2.0629","2.0764","2.0578","0.48%"
"Apr 18, 2011","2.0587","2.0404","2.0747","2.0373","0.83%"
"Apr 15, 2011","2.0417","2.0596","2.0646","2.0357","-0.93%"
"Apr 14, 2011","2.0608","2.0619","2.0727","2.0518","0.02%"
"Apr 13, 2011","2.0604","2.0757","2.0783","2.0522","-0.69%"
"Apr 12, 2011","2.0747","2.0941","2.1028","2.0627","-0.87%"
"Apr 11, 2011","2.0929","2.0926","2.1008","2.0792","0.00%"
"Apr 08, 2011","2.0928","2.0954","2.1068","2.0848","-0.15%"
"Apr 07, 2011","2.0960","2.0981","2.1072","2.0888","0.02%"
"Apr 06, 2011","2.0956","2.1231","2.1258","2.0878","-1.25%"
"Apr 05, 2011","2.1221","2.0989","2.1227","2.0919","1.06%"
"Apr 04, 2011","2.0998","2.0979","2.1105","2.0900","0.02%"
"Apr 01, 2011","2.0994","2.1059","2.1158","2.0906","-0.29%"
"Mar 31, 2011","2.1055","2.1094","2.1242","2.0967","-0.20%"
"Mar 30, 2011","2.1098","2.1143","2.1207","2.0988","-0.17%"
"Mar 29, 2011","2.1133","2.1290","2.1354","2.1079","-0.77%"
"Mar 28, 2011","2.1296","2.1297","2.1347","2.1191","0.04%"
"Mar 25, 2011","2.1288","2.1495","2.1545","2.1199","-1.11%"
"Mar 24, 2011","2.1528","2.1872","2.1888","2.1436","-1.80%"
"Mar 23, 2011","2.1923","2.2100","2.2178","2.1844","-0.74%"
"Mar 22, 2011","2.2087","2.2148","2.2221","2.1959","-0.34%"
"Mar 21, 2011","2.2163","2.2222","2.2254","2.2041","-0.22%"
"Mar 18, 2011","2.2211","2.2425","2.2479","2.2067","-1.09%"
"Mar 17, 2011","2.2456","2.2209","2.2536","2.2070","0.90%"
"Mar 16, 2011","2.2256","2.1988","2.2299","2.1851","1.24%"
"Mar 15, 2011","2.1983","2.1862","2.2095","2.1806","0.46%"
"Mar 14, 2011","2.1883","2.1688","2.1965","2.1658","1.17%"
"Mar 11, 2011","2.1630","2.1845","2.1914","2.1499","-1.01%"
"Mar 10, 2011","2.1851","2.1977","2.2048","2.1796","-0.56%"
"Mar 09, 2011","2.1974","2.1848","2.2078","2.1778","0.50%"
"Mar 08, 2011","2.1864","2.1972","2.1995","2.1785","-0.57%"
"Mar 07, 2011","2.1989","2.2075","2.2175","2.1941","-0.19%"
"Mar 04, 2011","2.2031","2.1955","2.2167","2.1934","0.31%"
"Mar 03, 2011","2.1962","2.1948","2.2015","2.1686","-0.02%"
"Mar 02, 2011","2.1966","2.1733","2.2025","2.1708","1.05%"
"Mar 01, 2011","2.1737","2.1597","2.1766","2.1545","0.58%"
"Feb 28, 2011","2.1612","2.1442","2.1666","2.1309","0.69%"
"Feb 25, 2011","2.1463","2.1594","2.1614","2.1314","-0.59%"
"Feb 24, 2011","2.1590","2.1720","2.1796","2.1496","-0.65%"
"Feb 23, 2011","2.1732","2.1607","2.1821","2.1496","0.63%"
"Feb 22, 2011","2.1596","2.1222","2.1681","2.1191","1.67%"
"Feb 21, 2011","2.1242","2.1293","2.1349","2.1151","-0.37%"
"Feb 18, 2011","2.1321","2.1288","2.1340","2.1148","0.03%"
"Feb 17, 2011","2.1314","2.1327","2.1414","2.1211","0.07%"
"Feb 16, 2011","2.1300","2.1441","2.1542","2.1222","-0.63%"
"Feb 15, 2011","2.1436","2.1174","2.1517","2.1138","1.18%"
"Feb 14, 2011","2.1185","2.1115","2.1247","2.1078","0.67%"
"Feb 11, 2011","2.1045","2.1063","2.1254","2.0978","-0.25%"
"Feb 10, 2011","2.1097","2.0841","2.1118","2.0802","1.16%"
"Feb 09, 2011","2.0856","2.0717","2.0907","2.0675","0.53%"
"Feb 08, 2011","2.0746","2.0899","2.0952","2.0603","-0.88%"
"Feb 07, 2011","2.0931","2.0920","2.1064","2.0839","-0.04%"
"Feb 04, 2011","2.0939","2.0863","2.1008","2.0749","0.32%"
"Feb 03, 2011","2.0873","2.0908","2.1091","2.0832","0.31%"
"Feb 02, 2011","2.0808","2.0627","2.0812","2.0595","0.73%"
"Feb 01, 2011","2.0657","2.0739","2.0821","2.0615","-0.53%"
"Jan 31, 2011","2.0767","2.0598","2.0779","2.0470","1.17%"
"Jan 28, 2011","2.0526","2.0620","2.0667","2.0406","-0.52%"
"Jan 27, 2011","2.0633","2.0617","2.0732","2.0523","0.15%"
"Jan 26, 2011","2.0602","2.0552","2.0774","2.0502","0.04%"
"Jan 25, 2011","2.0593","2.0941","2.0972","2.0547","-1.74%"
"Jan 24, 2011","2.0957","2.1096","2.1139","2.0881","-0.74%"
"Jan 21, 2011","2.1113","2.0969","2.1162","2.0958","0.76%"
"Jan 20, 2011","2.0954","2.0774","2.1063","2.0766","0.85%"
"Jan 19, 2011","2.0778","2.0656","2.0813","2.0496","0.41%"
"Jan 18, 2011","2.0694","2.0551","2.0812","2.0538","0.62%"
"Jan 17, 2011","2.0567","2.0643","2.0689","2.0502","-0.64%"
"Jan 14, 2011","2.0699","2.0536","2.0739","2.0475","0.78%"
"Jan 13, 2011","2.0539","2.0627","2.0705","2.0440","-0.50%"
"Jan 12, 2011","2.0643","2.0492","2.0738","2.0479","0.69%"
"Jan 11, 2011","2.0502","2.0366","2.0593","2.0354","0.53%"
"Jan 10, 2011","2.0393","2.0451","2.0508","2.0357","-0.26%"
"Jan 07, 2011","2.0446","2.0433","2.0560","2.0299","0.04%"
"Jan 06, 2011","2.0437","2.0486","2.0523","2.0365","-0.08%"
"Jan 05, 2011","2.0454","2.0323","2.0485","2.0226","0.68%"
"Jan 04, 2011","2.0316","2.0016","2.0458","1.9977","1.42%"
"Jan 03, 2011","2.0031","2.0041","2.0084","1.9824","0.06%"
"Dec 31, 2010","2.0019","1.9997","2.0126","1.9911","0.06%"
"Dec 30, 2010","2.0006","2.0176","2.0260","1.9933","-0.95%"
"Dec 29, 2010","2.0198","2.0359","2.0389","2.0129","-0.72%"
"Dec 28, 2010","2.0345","2.0549","2.0638","2.0209","-1.02%"
"Dec 27, 2010","2.0555","2.0657","2.0678","2.0499","-0.30%"
"Dec 24, 2010","2.0616","2.0644","2.0718","2.0566","-0.17%"
"Dec 23, 2010","2.0651","2.0778","2.0810","2.0508","-0.43%"
"Dec 22, 2010","2.0741","2.0786","2.0907","2.0628","-0.33%"
"Dec 21, 2010","2.0809","2.0874","2.0983","2.0705","-0.43%"
"Dec 20, 2010","2.0898","2.1050","2.1119","2.0830","-0.87%"
"Dec 17, 2010","2.1081","2.1130","2.1214","2.0950","-0.37%"
"Dec 16, 2010","2.1160","2.1037","2.1240","2.0953","0.52%"
"Dec 15, 2010","2.1050","2.0983","2.1113","2.0852","0.34%"
"Dec 14, 2010","2.0978","2.1101","2.1175","2.0857","-0.07%"
"Dec 13, 2010","2.0993","2.1145","2.1198","2.0830","-0.70%"
"Dec 10, 2010","2.1142","2.1030","2.1159","2.1005","0.47%"
"Dec 09, 2010","2.1044","2.1133","2.1198","2.1011","-0.61%"
"Dec 08, 2010","2.1174","2.0811","2.1250","2.0771","1.85%"
"Dec 07, 2010","2.0789","2.0633","2.0820","2.0572","0.78%"
"Dec 06, 2010","2.0629","2.0606","2.0678","2.0563","0.13%"
"Dec 03, 2010","2.0602","2.0659","2.0765","2.0540","-0.35%"
"Dec 02, 2010","2.0675","2.0849","2.0879","2.0608","-0.87%"
"Dec 01, 2010","2.0856","2.0938","2.1038","2.0766","-0.39%"
"Nov 30, 2010","2.0938","2.0870","2.0983","2.0782","0.42%"
"Nov 29, 2010","2.0851","2.0720","2.0923","2.0702","0.33%"
"Nov 26, 2010","2.0783","2.0726","2.0961","2.0662","0.21%"
"Nov 25, 2010","2.0739","2.0742","2.0849","2.0655","0.03%"
"Nov 24, 2010","2.0732","2.0783","2.0827","2.0633","-0.31%"
"Nov 23, 2010","2.0796","2.0676","2.0841","2.0615","0.83%"
"Nov 22, 2010","2.0625","2.0492","2.0764","2.0404","0.46%"
"Nov 19, 2010","2.0530","2.0604","2.0705","2.0469","-0.37%"
"Nov 18, 2010","2.0607","2.0629","2.0679","2.0478","-0.31%"
"Nov 17, 2010","2.0672","2.0673","2.0801","2.0575","-0.08%"
"Nov 16, 2010","2.0688","2.0781","2.0844","2.0632","-0.38%"
"Nov 15, 2010","2.0766","2.0740","2.0978","2.0631","-0.31%"
"Nov 12, 2010","2.0831","2.0643","2.0915","2.0605","0.93%"
"Nov 11, 2010","2.0640","2.0573","2.0747","2.0472","0.35%"
"Nov 10, 2010","2.0568","2.0541","2.0708","2.0355","0.01%"
"Nov 09, 2010","2.0566","2.0467","2.0655","2.0334","0.39%"
"Nov 08, 2010","2.0487","2.0380","2.0572","2.0364","0.92%"
"Nov 05, 2010","2.0301","2.0442","2.0591","2.0272","-0.83%"
"Nov 04, 2010","2.0470","2.0500","2.0601","2.0373","-0.94%"
"Nov 03, 2010","2.0664","2.0792","2.0859","2.0592","-0.60%"
"Nov 02, 2010","2.0788","2.0896","2.1026","2.0648","-0.49%"
"Nov 01, 2010","2.0890","2.0943","2.1020","2.0841","-0.19%"
"Oct 29, 2010","2.0929","2.1186","2.1204","2.0876","-1.06%"
"Oct 28, 2010","2.1153","2.1115","2.1212","2.0984","-0.01%"
"Oct 27, 2010","2.1156","2.1128","2.1288","2.1103","-0.00%"
"Oct 26, 2010","2.1157","2.0902","2.1214","2.0838","1.12%"
"Oct 25, 2010","2.0922","2.0930","2.1002","2.0774","-0.40%"
"Oct 22, 2010","2.1007","2.1041","2.1086","2.0921","-0.25%"
"Oct 21, 2010","2.1060","2.1000","2.1118","2.0895","0.31%"
"Oct 20, 2010","2.0995","2.1069","2.1122","2.0927","-0.60%"
"Oct 19, 2010","2.1121","2.0989","2.1146","2.0896","0.61%"
"Oct 18, 2010","2.0992","2.1146","2.1245","2.0943","-0.80%"
"Oct 15, 2010","2.1161","2.1098","2.1270","2.1048","0.34%"
"Oct 14, 2010","2.1090","2.0966","2.1175","2.0869","0.93%"
"Oct 13, 2010","2.0896","2.0899","2.1007","2.0722","-0.11%"
"Oct 12, 2010","2.0920","2.1147","2.1250","2.0856","-1.00%"
"Oct 11, 2010","2.1131","2.1094","2.1240","2.1027","0.05%"
"Oct 08, 2010","2.1121","2.1139","2.1396","2.1036","-0.17%"
"Oct 07, 2010","2.1158","2.1122","2.1280","2.0956","0.16%"
"Oct 06, 2010","2.1124","2.1187","2.1330","2.1045","-0.41%"
"Oct 05, 2010","2.1212","2.1426","2.1481","2.1179","-0.81%"
"Oct 04, 2010","2.1386","2.1231","2.1424","2.1203","0.66%"
"Oct 01, 2010","2.1246","2.1405","2.1478","2.1194","-0.71%"
"Sep 30, 2010","2.1397","2.1461","2.1561","2.1272","-0.07%"
"Sep 29, 2010","2.1412","2.1359","2.1484","2.1284","0.22%"
"Sep 28, 2010","2.1366","2.1521","2.1641","2.1320","-0.89%"
