"Date","Price","Open","High","Low","Change %"
"Aug 25, 2020","6.2887","6.3133","6.3165","6.2839","-0.38%"
"Aug 24, 2020","6.3128","6.3113","6.3183","6.2813","0.04%"
"Aug 21, 2020","6.3102","6.2768","6.3347","6.2648","0.54%"
"Aug 20, 2020","6.2765","6.2892","6.3085","6.2725","-0.19%"
"Aug 19, 2020","6.2887","6.2413","6.2941","6.2289","0.78%"
"Aug 18, 2020","6.2402","6.2735","6.2770","6.2224","-0.53%"
"Aug 17, 2020","6.2732","6.2889","6.2961","6.2665","-0.23%"
"Aug 14, 2020","6.2878","6.3033","6.3209","6.2842","-0.24%"
"Aug 13, 2020","6.3032","6.3181","6.3208","6.2772","-0.23%"
"Aug 12, 2020","6.3179","6.3441","6.3602","6.3019","-0.39%"
"Aug 11, 2020","6.3427","6.3436","6.3516","6.3068","0.00%"
"Aug 10, 2020","6.3426","6.3182","6.3446","6.3120","0.38%"
"Aug 07, 2020","6.3189","6.2734","6.3362","6.2680","0.76%"
"Aug 06, 2020","6.2715","6.2797","6.3040","6.2526","-0.14%"
"Aug 05, 2020","6.2802","6.3127","6.3172","6.2578","-0.50%"
"Aug 04, 2020","6.3120","6.3302","6.3543","6.3066","-0.28%"
"Aug 03, 2020","6.3295","6.3231","6.3667","6.3123","0.11%"
"Jul 31, 2020","6.3226","6.2835","6.3318","6.2508","0.64%"
"Jul 30, 2020","6.2821","6.3114","6.3446","6.2827","-0.45%"
"Jul 29, 2020","6.3107","6.3519","6.3544","6.3043","-0.65%"
"Jul 28, 2020","6.3523","6.3335","6.3627","6.3207","0.32%"
"Jul 27, 2020","6.3322","6.3858","6.3952","6.3174","-0.81%"
"Jul 24, 2020","6.3840","6.4190","6.4278","6.3832","-0.52%"
"Jul 23, 2020","6.4172","6.4327","6.4495","6.4011","-0.23%"
"Jul 22, 2020","6.4317","6.4556","6.4688","6.4168","-0.37%"
"Jul 21, 2020","6.4553","6.5045","6.5179","6.4481","-0.75%"
"Jul 20, 2020","6.5041","6.5173","6.5310","6.4942","-0.16%"
"Jul 17, 2020","6.5142","6.5404","6.5450","6.5064","-0.39%"
"Jul 16, 2020","6.5395","6.5260","6.5482","6.5063","0.22%"
"Jul 15, 2020","6.5250","6.5311","6.5381","6.5022","-0.09%"
"Jul 14, 2020","6.5310","6.5643","6.5742","6.5247","-0.48%"
"Jul 13, 2020","6.5624","6.5915","6.5925","6.5441","-0.44%"
"Jul 10, 2020","6.5911","6.6007","6.6196","6.5756","-0.15%"
"Jul 09, 2020","6.6008","6.5750","6.6031","6.5507","0.41%"
